"Nome da campanha","Nome do conjunto de anúncios","Nome da conta","Nome do anúncio",Dia,Plataforma,Posicionamento,"Plataforma do dispositivo","Veiculação do anúncio",Alcance,Impressões,"Cliques (todos)",Moeda,"CPC (todos)","Valor usado (BRL)",Início,Término,Frequência,Compras,"Custo por compra","Valor de conversão da compra","Cliques no link","CPC (custo por clique no link)","CPM (custo por 1.000 impressões)","CTR (todos)",Visualizações,"Configuração de atribuição","Taxa de compras por visualizações da página de destino","Taxa de compras por cliques no link","Taxa de visualizações da página de destino por cliques no link","Custo por 1.000 contas da Central de Contas alcançadas","Veiculação do conjunto de anúncios","Veiculação da campanha","CTR (taxa de cliques no link)","Adições ao carrinho","Orçamento da campanha","Tipo de orçamento da campanha","Nome da campanha","URL do site","Início dos relatórios","Término dos relatórios"
"VND | BR | AlwaysOn","P | BR25+ | PUR | AMADAS","Conta de Anúncios OMD","CRS 01 | AMADAS",2025-12-05,instagram,"Instagram Stories",mobile_app,inactive,62,77,10,BRL,0.285,2.85,2025-12-03,Contínuo,1.24193548,,,,7,0.40714286,37.01298701,12.98701299,77,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,45.96774194,inactive,inactive,9.09090909,,100,Diário,"VND | BR | AlwaysOn",https://www.ohmydogloja.com/ohmydog/product/turminha-canina-530b4ff0-c103-49e3-9f9f-1ad027737333,2025-12-05,2025-12-05
"VND | BR | AlwaysOn","P | BR25+ | PUR | AMADAS","Conta de Anúncios OMD","CRS 01 | AMADAS",2025-12-05,facebook,Feed,mobile_web,inactive,10,14,3,BRL,0.04,0.12,2025-12-03,Contínuo,1.4,,,,2,0.06,8.57142857,21.42857143,14,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,12,inactive,inactive,14.28571429,,100,Diário,"VND | BR | AlwaysOn",https://www.ohmydogloja.com/ohmydog/product/turminha-canina-530b4ff0-c103-49e3-9f9f-1ad027737333,2025-12-05,2025-12-05
"VND | BR | AlwaysOn","P | LAL | Buyers1-2 | EXC Purch30 | CAMISETAS","Conta de Anúncios OMD",INEXP_CatCamis_LAL12_NATAL_PROG_v1,2025-12-05,facebook,"Facebook Reels",mobile_app,inactive,19,23,2,BRL,0.08,0.16,2025-11-03,Contínuo,1.21052632,,,,1,0.16,6.95652174,8.69565217,23,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,8.42105263,inactive,inactive,4.34782609,,100,Diário,"VND | BR | AlwaysOn",https://fb.com/canvas_doc/1219289860059219,2025-12-05,2025-12-05
"VND | BR | AlwaysOn","P | ABR | BR25+ | CAT Full","Conta de Anúncios OMD","ABR | CAT | Natal | Progressivo",2025-12-05,facebook,Marketplace,desktop,inactive,1,1,0,BRL,,0,2025-11-11,Contínuo,1,,,,,,0,0,1,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,0,inactive,inactive,,,100,Diário,"VND | BR | AlwaysOn",https://www.ohmydogloja.com/ohmydog/product/turminha-canina-530b4ff0-c103-49e3-9f9f-1ad027737333,2025-12-05,2025-12-05
"VND | BR | AlwaysOn","P | LAL | Buyers1-2 | EXC Purch30 | CAMISETAS","Conta de Anúncios OMD",INEXP_CatCamis_LAL12_NATAL_PROG_v1,2025-12-05,facebook,Feed,mobile_app,inactive,146,158,7,BRL,0.62285714,4.36,2025-11-03,Contínuo,1.08219178,,,,5,0.872,27.59493671,4.43037975,158,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,29.8630137,inactive,inactive,3.16455696,,100,Diário,"VND | BR | AlwaysOn",https://fb.com/canvas_doc/1219289860059219,2025-12-05,2025-12-05
"VND | BR | AlwaysOn","P | ABR | BR25+ | CAT Full","Conta de Anúncios OMD","ABR | CAT | Natal | Progressivo",2025-12-05,facebook,"Facebook Reels",mobile_app,inactive,20,21,1,BRL,0.38,0.38,2025-11-11,Contínuo,1.05,,,,1,0.38,18.0952381,4.76190476,21,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,19,inactive,inactive,4.76190476,,100,Diário,"VND | BR | AlwaysOn",https://www.ohmydogloja.com/ohmydog/product/turminha-canina-530b4ff0-c103-49e3-9f9f-1ad027737333,2025-12-05,2025-12-05
"VND | BR | AlwaysOn","P | BR25+ | PUR | AMADAS","Conta de Anúncios OMD","CRS 01 | AMADAS",2025-12-05,facebook,Feed,mobile_app,inactive,241,295,7,BRL,1.58571429,11.1,2025-12-03,Contínuo,1.22406639,,,,6,1.85,37.62711864,2.37288136,296,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,46.05809129,inactive,inactive,2.03389831,1,100,Diário,"VND | BR | AlwaysOn",https://www.ohmydogloja.com/ohmydog/product/turminha-canina-530b4ff0-c103-49e3-9f9f-1ad027737333,2025-12-05,2025-12-05
"VND | BR | AlwaysOn","P | ABR | BR25+ | CAT Full","Conta de Anúncios OMD","ABR | CAT | Natal | Progressivo",2025-12-05,facebook,"Notificações do Facebook",mobile_app,inactive,1,1,0,BRL,,0.01,2025-11-11,Contínuo,1,,,,,,10,0,1,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,10,inactive,inactive,,,100,Diário,"VND | BR | AlwaysOn",https://www.ohmydogloja.com/ohmydog/product/turminha-canina-530b4ff0-c103-49e3-9f9f-1ad027737333,2025-12-05,2025-12-05
"VND | BR | AlwaysOn","P | ABR | BR25+ | CAT Full","Conta de Anúncios OMD","ABR | CAT | Natal | Progressivo",2025-12-05,instagram,Feed,desktop,inactive,1,1,0,BRL,,0,2025-11-11,Contínuo,1,,,,,,0,0,1,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,0,inactive,inactive,,,100,Diário,"VND | BR | AlwaysOn",https://www.ohmydogloja.com/ohmydog/product/turminha-canina-530b4ff0-c103-49e3-9f9f-1ad027737333,2025-12-05,2025-12-05
"VND | BR | AlwaysOn","P | ABR | BR25+ | CAT Full","Conta de Anúncios OMD","ABR | CAT | Natal | Progressivo",2025-12-05,facebook,"Feed do perfil do Facebook",mobile_app,inactive,1,1,0,BRL,,0.01,2025-11-11,Contínuo,1,,,,,,10,0,1,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,10,inactive,inactive,,,100,Diário,"VND | BR | AlwaysOn",https://www.ohmydogloja.com/ohmydog/product/turminha-canina-530b4ff0-c103-49e3-9f9f-1ad027737333,2025-12-05,2025-12-05
"VND | BR | AlwaysOn","P | ABR | BR25+ | CAT Full","Conta de Anúncios OMD","ABR | CAT | Natal | Progressivo",2025-12-05,facebook,"Facebook Reels",mobile_web,inactive,1,1,0,BRL,,0.01,2025-11-11,Contínuo,1,,,,,,10,0,1,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,10,inactive,inactive,,,100,Diário,"VND | BR | AlwaysOn",https://www.ohmydogloja.com/ohmydog/product/turminha-canina-530b4ff0-c103-49e3-9f9f-1ad027737333,2025-12-05,2025-12-05
"VND | BR | AlwaysOn","P | ABR | BR25+ | CAT Full","Conta de Anúncios OMD","ABR | CAT | Natal | Progressivo",2025-12-05,facebook,Feed,mobile_web,inactive,7,7,0,BRL,,0.43,2025-11-11,Contínuo,1,,,,,,61.42857143,0,7,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,61.42857143,inactive,inactive,,,100,Diário,"VND | BR | AlwaysOn",https://www.ohmydogloja.com/ohmydog/product/turminha-canina-530b4ff0-c103-49e3-9f9f-1ad027737333,2025-12-05,2025-12-05
"VND | BR | AlwaysOn","P | ABR | BR25+ | CAT Full","Conta de Anúncios OMD","ABR | CAT | Natal | Progressivo",2025-12-05,facebook,Feed,desktop,inactive,10,10,1,BRL,0.24,0.24,2025-11-11,Contínuo,1,,,,,,24,10,10,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,24,inactive,inactive,,,100,Diário,"VND | BR | AlwaysOn",https://www.ohmydogloja.com/ohmydog/product/turminha-canina-530b4ff0-c103-49e3-9f9f-1ad027737333,2025-12-05,2025-12-05
"VND | BR | AlwaysOn","P | ABR | BR25+ | CAT Full","Conta de Anúncios OMD","ABR | CAT | Natal | Progressivo",2025-12-05,facebook,Marketplace,mobile_app,inactive,3,3,0,BRL,,0.06,2025-11-11,Contínuo,1,,,,,,20,0,3,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,20,inactive,inactive,,,100,Diário,"VND | BR | AlwaysOn",https://www.ohmydogloja.com/ohmydog/product/turminha-canina-530b4ff0-c103-49e3-9f9f-1ad027737333,2025-12-05,2025-12-05
"VND | BR | AlwaysOn","P | ABR | BR25+ | CAT Full","Conta de Anúncios OMD","ABR | CAT | Natal | Progressivo",2025-12-05,facebook,"Facebook Stories",mobile_app,inactive,4,4,1,BRL,0.2,0.2,2025-11-11,Contínuo,1,,,,1,0.2,50,25,4,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,50,inactive,inactive,25,,100,Diário,"VND | BR | AlwaysOn",https://www.ohmydogloja.com/ohmydog/product/turminha-canina-530b4ff0-c103-49e3-9f9f-1ad027737333,2025-12-05,2025-12-05
"VND | BR | AlwaysOn","P | LAL | Buyers1-2 | EXC Purch30 | CAMISETAS","Conta de Anúncios OMD",INEXP_CatCamis_LAL12_NATAL_PROG_v1,2025-12-05,instagram,Feed,mobile_app,inactive,155,164,14,BRL,0.52428571,7.34,2025-11-03,Contínuo,1.05806452,,,,10,0.734,44.75609756,8.53658537,164,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,47.35483871,inactive,inactive,6.09756098,,100,Diário,"VND | BR | AlwaysOn",https://fb.com/canvas_doc/1219289860059219,2025-12-05,2025-12-05
"VND | BR | AlwaysOn","P | ABR | BR25+ | CAT Full","Conta de Anúncios OMD","ABR | CAT | Natal | Progressivo",2025-12-05,instagram,Feed,mobile_web,inactive,3,3,1,BRL,0.06,0.06,2025-11-11,Contínuo,1,,,,1,0.06,20,33.33333333,3,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,20,inactive,inactive,33.33333333,,100,Diário,"VND | BR | AlwaysOn",https://www.ohmydogloja.com/ohmydog/product/turminha-canina-530b4ff0-c103-49e3-9f9f-1ad027737333,2025-12-05,2025-12-05
"VND | BR | AlwaysOn","P | ABR | BR25+ | CAT Full","Conta de Anúncios OMD","ABR | CAT | Natal | Progressivo",2025-12-05,facebook,Feed,mobile_app,inactive,246,261,9,BRL,0.96333333,8.67,2025-11-11,Contínuo,1.06097561,,,,8,1.08375,33.2183908,3.44827586,262,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,35.24390244,inactive,inactive,3.0651341,,100,Diário,"VND | BR | AlwaysOn",https://www.ohmydogloja.com/ohmydog/product/turminha-canina-530b4ff0-c103-49e3-9f9f-1ad027737333,2025-12-05,2025-12-05
"VND | BR | AlwaysOn","P | ABR | BR25+ | CAT Full","Conta de Anúncios OMD","ABR | CAT | Natal | Progressivo",2025-12-05,instagram,"Instagram Stories",mobile_app,inactive,26,29,8,BRL,0.0875,0.7,2025-11-11,Contínuo,1.11538462,,,,5,0.14,24.13793103,27.5862069,29,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,26.92307692,inactive,inactive,17.24137931,1,100,Diário,"VND | BR | AlwaysOn",https://www.ohmydogloja.com/ohmydog/product/turminha-canina-530b4ff0-c103-49e3-9f9f-1ad027737333,2025-12-05,2025-12-05
"VND | BR | AlwaysOn","P | ABR | BR25+ | CAT Full","Conta de Anúncios OMD","ABR | CAT | Natal | Progressivo",2025-12-05,instagram,Feed,mobile_app,inactive,615,627,21,BRL,0.99904762,20.98,2025-11-11,Contínuo,1.0195122,,,,20,1.049,33.46092504,3.3492823,628,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,34.11382114,inactive,inactive,3.18979266,3,100,Diário,"VND | BR | AlwaysOn",https://www.ohmydogloja.com/ohmydog/product/turminha-canina-530b4ff0-c103-49e3-9f9f-1ad027737333,2025-12-05,2025-12-05
"VND | BR | AlwaysOn","P | LAL | Buyers1-2 | EXC Purch30 | CAMISETAS","Conta de Anúncios OMD",INEXP_CatCamis_LAL12_NATAL_PROG_v1,2025-12-05,facebook,Feed,mobile_web,inactive,2,2,0,BRL,,0,2025-11-03,Contínuo,1,,,,,,0,0,2,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,0,inactive,inactive,,,100,Diário,"VND | BR | AlwaysOn",https://fb.com/canvas_doc/1219289860059219,2025-12-05,2025-12-05
"VND | BR | AlwaysOn","P | LAL | Buyers1-2 | EXC Purch30 | CAMISETAS","Conta de Anúncios OMD",INEXP_CatCamis_LAL12_NATAL_PROG_v1,2025-12-05,facebook,"Facebook Stories",mobile_app,inactive,2,2,0,BRL,,1,2025-11-03,Contínuo,1,,,,,,500,0,2,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,500,inactive,inactive,,,100,Diário,"VND | BR | AlwaysOn",https://fb.com/canvas_doc/1219289860059219,2025-12-05,2025-12-05
"VND | BR | AlwaysOn","P | LAL | Buyers1-2 | EXC Purch30 | CAMISETAS","Conta de Anúncios OMD",INEXP_CatCamis_LAL12_NATAL_PROG_v1,2025-12-05,instagram,Explorar,mobile_app,inactive,1,1,0,BRL,,0,2025-11-03,Contínuo,1,,,,,,0,0,1,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,0,inactive,inactive,,,100,Diário,"VND | BR | AlwaysOn",https://fb.com/canvas_doc/1219289860059219,2025-12-05,2025-12-05
"VND | BR | AlwaysOn","P | LAL | Buyers1-2 | EXC Purch30 | CAMISETAS","Conta de Anúncios OMD",INEXP_CatCamis_LAL12_NATAL_PROG_v1,2025-12-05,instagram,"Instagram Stories",mobile_app,inactive,88,94,4,BRL,0.695,2.78,2025-11-03,Contínuo,1.06818182,,,,3,0.92666667,29.57446809,4.25531915,94,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,31.59090909,inactive,inactive,3.19148936,,100,Diário,"VND | BR | AlwaysOn",https://fb.com/canvas_doc/1219289860059219,2025-12-05,2025-12-05
"VND | BR | AlwaysOn","P | BR25+ | PUR | AMADAS","Conta de Anúncios OMD","CRS 01 | AMADAS",2025-12-05,instagram,"Instagram Reels",mobile_app,inactive,65,65,6,BRL,0.21,1.26,2025-12-03,Contínuo,1,,,,2,0.63,19.38461538,9.23076923,65,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,19.38461538,inactive,inactive,3.07692308,,100,Diário,"VND | BR | AlwaysOn",https://www.ohmydogloja.com/ohmydog/product/turminha-canina-530b4ff0-c103-49e3-9f9f-1ad027737333,2025-12-05,2025-12-05
"VND | BR | AlwaysOn","Teste — P | BR25+ | OPEN | AMADAS","Conta de Anúncios OMD","CRS 01 | AMADAS",2025-12-05,facebook,Feed,desktop,inactive,1,1,0,BRL,,0.19,2025-12-03,Contínuo,1,,,,,,190,0,1,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,190,inactive,inactive,,,100,Diário,"VND | BR | AlwaysOn",https://www.ohmydogloja.com/ohmydog,2025-12-05,2025-12-05
"VND | BR | AlwaysOn","P | BR25+ | PUR | AMADAS","Conta de Anúncios OMD","CRS 01 | AMADAS",2025-12-05,instagram,Feed,mobile_app,inactive,449,509,19,BRL,1.21578947,23.1,2025-12-03,Contínuo,1.13363029,,,,15,1.54,45.38310413,3.73280943,510,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,51.44766147,inactive,inactive,2.94695481,3,100,Diário,"VND | BR | AlwaysOn",https://www.ohmydogloja.com/ohmydog/product/turminha-canina-530b4ff0-c103-49e3-9f9f-1ad027737333,2025-12-05,2025-12-05
"VND | BR | AlwaysOn","P | INT | Moda+Shopper | EXC Purch30 | BR | CAT Full | Conv-7d1d","Conta de Anúncios OMD",INEXP_CatCamis_INT_NATAL,2025-12-05,facebook,Marketplace,mobile_app,inactive,1,1,0,BRL,,0.01,2025-11-03,Contínuo,1,,,,,,10,0,1,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,10,inactive,inactive,,,100,Diário,"VND | BR | AlwaysOn",https://fb.com/canvas_doc/868611745539054,2025-12-05,2025-12-05
"VND | BR | AlwaysOn","P | ABR | BR25+ | CAT Camisetas","Conta de Anúncios OMD","CRS | Camisetas | Broad_Natal",2025-12-05,instagram,Feed,mobile_app,inactive,778,899,24,BRL,1.13958333,27.35,2025-11-03,Contínuo,1.15552699,,,,17,1.60882353,30.42269188,2.66963293,899,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,35.15424165,inactive,inactive,1.89098999,1,100,Diário,"VND | BR | AlwaysOn",https://www.ohmydogloja.com/ohmydog/product/turminha-canina-530b4ff0-c103-49e3-9f9f-1ad027737333,2025-12-05,2025-12-05
"VND | BR | AlwaysOn","INT | BR25-55 | PUR | CAT | Pais & DogLovers","Conta de Anúncios OMD","INST EXP 02 |  MamãeBebê",2025-12-05,instagram,"Instagram Stories",mobile_app,inactive,1,1,0,BRL,,0,2025-12-03,Contínuo,1,,,,,,0,0,1,"Clique de 7 dias ou visualização de 1 dia",,,,0,inactive,inactive,,,100,Diário,"VND | BR | AlwaysOn",https://fb.com/canvas_doc/1162606186044412,2025-12-05,2025-12-05
"VND | BR | AlwaysOn","INT | BR25-55 | PUR | CAT | Pais & DogLovers","Conta de Anúncios OMD","INST EXP 02 |  MamãeBebê",2025-12-05,facebook,Feed,mobile_app,inactive,1,1,0,BRL,,0,2025-12-03,Contínuo,1,,,,,,0,0,1,"Clique de 7 dias ou visualização de 1 dia",,,,0,inactive,inactive,,,100,Diário,"VND | BR | AlwaysOn",https://fb.com/canvas_doc/1162606186044412,2025-12-05,2025-12-05
"VND | BR | AlwaysOn","INT | BR25-55 | PUR | CAT | Pais & DogLovers","Conta de Anúncios OMD","INST EXP 02 |  MamãeBebê",2025-12-05,instagram,"Instagram Reels",mobile_app,inactive,1,1,0,BRL,,0.05,2025-12-03,Contínuo,1,,,,,,50,0,1,"Clique de 7 dias ou visualização de 1 dia",,,,50,inactive,inactive,,,100,Diário,"VND | BR | AlwaysOn",https://fb.com/canvas_doc/1162606186044412,2025-12-05,2025-12-05
"VND | BR | AlwaysOn","P | INT | Moda+Shopper | EXC Purch30 | BR | CAT Full | Conv-7d1d","Conta de Anúncios OMD",INEXP_CatCamis_INT_NATAL,2025-12-05,instagram,"Instagram Reels",mobile_app,inactive,1,1,0,BRL,,0,2025-11-03,Contínuo,1,,,,,,0,0,1,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,0,inactive,inactive,,,100,Diário,"VND | BR | AlwaysOn",https://fb.com/canvas_doc/868611745539054,2025-12-05,2025-12-05
"VND | BR | AlwaysOn","P | INT | Moda+Shopper | EXC Purch30 | BR | CAT Full | Conv-7d1d","Conta de Anúncios OMD",INEXP_CatCamis_INT_NATAL,2025-12-05,instagram,Feed,mobile_app,inactive,21,21,0,BRL,,0.9,2025-11-03,Contínuo,1,,,,,,42.85714286,0,21,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,42.85714286,inactive,inactive,,,100,Diário,"VND | BR | AlwaysOn",https://fb.com/canvas_doc/868611745539054,2025-12-05,2025-12-05
"VND | BR | AlwaysOn","P | INT | Moda+Shopper | EXC Purch30 | BR | CAT Full | Conv-7d1d","Conta de Anúncios OMD",INEXP_CatCamis_INT_NATAL,2025-12-05,instagram,"Instagram Stories",mobile_app,inactive,7,8,0,BRL,,0.09,2025-11-03,Contínuo,1.14285714,,,,,,11.25,0,8,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,12.85714286,inactive,inactive,,,100,Diário,"VND | BR | AlwaysOn",https://fb.com/canvas_doc/868611745539054,2025-12-05,2025-12-05
"VND | BR | AlwaysOn","P | INT | Moda+Shopper | EXC Purch30 | BR | CAT Full | Conv-7d1d","Conta de Anúncios OMD",INEXP_CatCamis_INT_NATAL,2025-12-05,facebook,"Facebook Reels",mobile_app,inactive,2,3,0,BRL,,0,2025-11-03,Contínuo,1.5,,,,,,0,0,3,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,0,inactive,inactive,,,100,Diário,"VND | BR | AlwaysOn",https://fb.com/canvas_doc/868611745539054,2025-12-05,2025-12-05
"VND | BR | AlwaysOn","P | INT | Moda+Shopper | EXC Purch30 | BR | CAT Full | Conv-7d1d","Conta de Anúncios OMD",INEXP_CatCamis_INT_NATAL,2025-12-05,facebook,Feed,mobile_app,inactive,9,9,0,BRL,,0.08,2025-11-03,Contínuo,1,,,,1,0.08,8.88888889,0,9,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,8.88888889,inactive,inactive,11.11111111,,100,Diário,"VND | BR | AlwaysOn",https://fb.com/canvas_doc/868611745539054,2025-12-05,2025-12-05
"VND | BR | AlwaysOn","P | ABR | BR25+ | CAT Camisetas","Conta de Anúncios OMD","CRS | Camisetas | Broad_Natal",2025-12-05,instagram,"Instagram Reels",mobile_app,inactive,53,53,0,BRL,,1.41,2025-11-03,Contínuo,1,,,,1,1.41,26.60377358,0,53,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,26.60377358,inactive,inactive,1.88679245,,100,Diário,"VND | BR | AlwaysOn",https://www.ohmydogloja.com/ohmydog/product/turminha-canina-530b4ff0-c103-49e3-9f9f-1ad027737333,2025-12-05,2025-12-05
"VND | BR | AlwaysOn","P | ABR | BR25+ | CAT Full","Conta de Anúncios OMD","IMG | Natal –80% PELO",2025-12-05,facebook,Feed,desktop,inactive,1,1,0,BRL,,0.04,2025-11-11,Contínuo,1,,,,,,40,0,1,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,40,inactive,inactive,,,100,Diário,"VND | BR | AlwaysOn",https://www.ohmydogloja.com/ohmydog/product/80-pelo-1befeadf-cae5-45c7-8ab6-bcef7dd71763,2025-12-05,2025-12-05
"VND | BR | AlwaysOn","P | ABR | BR25+ | CAT Full","Conta de Anúncios OMD","IMG | Natal –80% PELO",2025-12-05,facebook,"Coluna da direita",desktop,inactive,1,1,0,BRL,,0,2025-11-11,Contínuo,1,,,,,,0,0,1,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,0,inactive,inactive,,,100,Diário,"VND | BR | AlwaysOn",https://www.ohmydogloja.com/ohmydog/product/80-pelo-1befeadf-cae5-45c7-8ab6-bcef7dd71763,2025-12-05,2025-12-05
"VND | BR | AlwaysOn","P | ABR | BR25+ | CAT Full","Conta de Anúncios OMD","IMG | Natal –80% PELO",2025-12-05,facebook,"Facebook Stories",mobile_app,inactive,1,1,0,BRL,,0.01,2025-11-11,Contínuo,1,,,,,,10,0,1,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,10,inactive,inactive,,,100,Diário,"VND | BR | AlwaysOn",https://www.ohmydogloja.com/ohmydog/product/80-pelo-1befeadf-cae5-45c7-8ab6-bcef7dd71763,2025-12-05,2025-12-05
"VND | BR | AlwaysOn","P | ABR | BR25+ | CAT Full","Conta de Anúncios OMD","IMG | Natal –80% PELO",2025-12-05,instagram,"Instagram Reels",mobile_app,inactive,4,4,0,BRL,,0.1,2025-11-11,Contínuo,1,,,,,,25,0,4,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,25,inactive,inactive,,,100,Diário,"VND | BR | AlwaysOn",https://www.ohmydogloja.com/ohmydog/product/80-pelo-1befeadf-cae5-45c7-8ab6-bcef7dd71763,2025-12-05,2025-12-05
"VND | BR | AlwaysOn","P | ABR | BR25+ | CAT Full","Conta de Anúncios OMD","IMG | Natal –80% PELO",2025-12-05,instagram,"Instagram Stories",mobile_app,inactive,11,14,0,BRL,,0.14,2025-11-11,Contínuo,1.27272727,,,,,,10,0,14,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,12.72727273,inactive,inactive,,,100,Diário,"VND | BR | AlwaysOn",https://www.ohmydogloja.com/ohmydog/product/80-pelo-1befeadf-cae5-45c7-8ab6-bcef7dd71763,2025-12-05,2025-12-05
"VND | BR | AlwaysOn","P | ABR | BR25+ | CAT Full","Conta de Anúncios OMD","IMG | Natal –80% PELO",2025-12-05,facebook,Feed,mobile_app,inactive,34,37,2,BRL,0.385,0.77,2025-11-11,Contínuo,1.08823529,,,,1,0.77,20.81081081,5.40540541,37,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,22.64705882,inactive,inactive,2.7027027,,100,Diário,"VND | BR | AlwaysOn",https://www.ohmydogloja.com/ohmydog/product/80-pelo-1befeadf-cae5-45c7-8ab6-bcef7dd71763,2025-12-05,2025-12-05
"VND | BR | AlwaysOn","P | ABR | BR25+ | CAT Full","Conta de Anúncios OMD","IMG | Natal –80% PELO",2025-12-05,instagram,Feed,mobile_app,inactive,29,32,4,BRL,0.31,1.24,2025-11-11,Contínuo,1.10344828,,,,4,0.31,38.75,12.5,32,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,42.75862069,inactive,inactive,12.5,,100,Diário,"VND | BR | AlwaysOn",https://www.ohmydogloja.com/ohmydog/product/80-pelo-1befeadf-cae5-45c7-8ab6-bcef7dd71763,2025-12-05,2025-12-05
